shared-library,"/usr/local/bin/node",0x100001280,0x1003e169d
shared-library,"/System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/SpeechRecognition.framework/Versions/A/SpeechRecognition",0x7fff8ba872d0,0x7fff8ba8d6be
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff8481c000,0x7fff84838e48
shared-library,"/System/Library/Frameworks/CoreText.framework/Versions/A/CoreText",0x7fff8ce749f0,0x7fff8cf26434
shared-library,"/System/Library/Frameworks/CoreGraphics.framework/Versions/A/CoreGraphics",0x7fff8786fb90,0x7fff87d7815e
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/ImageIO",0x7fff851093c0,0x7fff851e9bcb
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/ATS",0x7fff8d3d2d20,0x7fff8d434df7
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ColorSync.framework/Versions/A/ColorSync",0x7fff84ff2be0,0x7fff8505080d
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/HIServices",0x7fff80ffdda8,0x7fff810399ba
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/LangAnalysis.framework/Versions/A/LangAnalysis",0x7fff8b8e123c,0x7fff8b8eeb8e
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/PrintCore.framework/Versions/A/PrintCore",0x7fff85649e10,0x7fff85687801
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/QD.framework/Versions/A/QD",0x7fff83bc98b0,0x7fff83bf8a8b
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/SpeechSynthesis",0x7fff8cf36b40,0x7fff8cf3e1db
shared-library,"/usr/lib/libz.1.dylib",0x7fff850cc0f0,0x7fff850d6c55
shared-library,"/usr/lib/libbsm.0.dylib",0x7fff84068d54,0x7fff84076d51
shared-library,"/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit",0x7fff826a0bd8,0x7fff826fde80
shared-library,"/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface",0x7fff82a609c2,0x7fff82a63388
shared-library,"/System/Library/Frameworks/Security.framework/Versions/A/Security",0x7fff83dbf810,0x7fff83f70cc6
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate",0x7fff8e1d8000,0x7fff8e1d8000
shared-library,"/usr/lib/libc++.1.dylib",0x7fff80d17bd0,0x7fff80d5c4c0
shared-library,"/usr/lib/system/libcache.dylib",0x7fff87398b50,0x7fff8739b53d
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff82690f98,0x7fff82699b8d
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff820f0080,0x7fff820f4c2a
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff87541f14,0x7fff875477f1
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff8e0c9f90,0x7fff8e0ffc0c
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff8cbc6f10,0x7fff8cbdb189
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff855551f0,0x7fff85557605
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff832f9a4f,0x7fff832f9e4e
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff876aee90,0x7fff876b556c
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff8df0c570,0x7fff8df108ea
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff849fc287,0x7fff849fdb12
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff888a599c,0x7fff888a6c81
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff8ba3b7a0,0x7fff8ba4a705
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff8aec9334,0x7fff8aec9b48
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff807826e0,0x7fff80801e66
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff8077f054,0x7fff80780a14
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff8563a828,0x7fff8564037c
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff80dee5a0,0x7fff80e11c07
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff810474f0,0x7fff8105cfde
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff8ba4d1e0,0x7fff8ba606f2
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff85261398,0x7fff8527839d
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff81064210,0x7fff8108391b
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff87630380,0x7fff87638925
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff8b75ca20,0x7fff8b761825
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff8e1d03b4,0x7fff8e1d4fcb
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff8108bae4,0x7fff8108cb2e
shared-library,"/usr/lib/system/libsystem_stats.dylib",0x7fff8206a474,0x7fff8206d6b1
shared-library,"/usr/lib/system/libunc.dylib",0x7fff889af8f3,0x7fff889b0b60
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff8b8da94c,0x7fff8b8df388
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff873f4ab0,0x7fff8740ef3e
shared-library,"/usr/lib/libauto.dylib",0x7fff856a8cd0,0x7fff856e4e80
shared-library,"/usr/lib/libc++abi.dylib",0x7fff88f15040,0x7fff88f3aaff
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff8c82b18e,0x7fff8c82ba22
shared-library,"/usr/lib/system/libkxld.dylib",0x7fff84be6e3c,0x7fff84bf0bff
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff876b6bf8,0x7fff87829d9c
shared-library,"/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork",0x7fff8d443610,0x7fff8d58aad5
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore",0x7fff8080c030,0x7fff808ec748
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata",0x7fff8bf4a070,0x7fff8bfc11b0
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices",0x7fff8299b1f0,0x7fff82a0142c
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit",0x7fff8a18d2c0,0x7fff8a1df19d
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE",0x7fff8deb04c0,0x7fff8df036c3
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices",0x7fff8a0bfec0,0x7fff8a172b67
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices",0x7fff8e0a01e0,0x7fff8e0c3100
shared-library,"/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration",0x7fff833168a0,0x7fff8336c543
shared-library,"/usr/lib/libsqlite3.dylib",0x7fff84730960,0x7fff84810b10
shared-library,"/usr/lib/libxml2.2.dylib",0x7fff887119f0,0x7fff887d9eae
shared-library,"/usr/lib/libxar.1.dylib",0x7fff84f78fd4,0x7fff84f847a6
shared-library,"/usr/lib/libpam.2.dylib",0x7fff8b9e2f4c,0x7fff8b9e5dac
shared-library,"/usr/lib/libOpenScriptingUtil.dylib",0x7fff8bf48dc0,0x7fff8bf48f16
shared-library,"/usr/lib/libbz2.1.0.dylib",0x7fff87534154,0x7fff8753ffec
shared-library,"/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration",0x7fff82c2c3b8,0x7fff82c30065
shared-library,"/System/Library/Frameworks/NetFS.framework/Versions/A/NetFS",0x7fff8b7fafc0,0x7fff8b800ac7
shared-library,"/System/Library/PrivateFrameworks/NetAuth.framework/Versions/A/NetAuth",0x7fff85d76760,0x7fff85d8020a
shared-library,"/usr/lib/liblangid.dylib",0x7fff846c7476,0x7fff846c7d1e
shared-library,"/usr/lib/libCRFSuite.dylib",0x7fff85835410,0x7fff8584cc6b
shared-library,"/System/Library/PrivateFrameworks/DataDetectorsCore.framework/Versions/A/DataDetectorsCore",0x7fff83b64270,0x7fff83bb12fd
shared-library,"/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC",0x7fff8b76fd90,0x7fff8b7726b9
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory",0x7fff8c8c1560,0x7fff8c8d1b3f
shared-library,"/System/Library/Frameworks/ServiceManagement.framework/Versions/A/ServiceManagement",0x7fff8b9ef7a4,0x7fff8b9f66cd
shared-library,"/usr/lib/libxslt.1.dylib",0x7fff85770c4c,0x7fff8579100d
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage",0x7fff82224df0,0x7fff82464b7d
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff8408c000,0x7fff8408c000
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib",0x7fff85558b80,0x7fff85616fb1
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib",0x7fff8337b700,0x7fff8340705c
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib",0x7fff81b1a538,0x7fff81ef169e
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib",0x7fff8a1fa880,0x7fff8a36507b
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontParser.dylib",0x7fff8c9aad20,0x7fff8ca08c6c
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontRegistry.dylib",0x7fff867c5950,0x7fff867f9dfe
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJPEG.dylib",0x7fff8cf40dbc,0x7fff8cf5f16e
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libTIFF.dylib",0x7fff8b70342c,0x7fff8b73a2dd
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libPng.dylib",0x7fff8b226de0,0x7fff8b23e760
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libGIF.dylib",0x7fff888a8150,0x7fff888aba16
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJP2.dylib",0x7fff8252c4f0,0x7fff825d8e63
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libRadiance.dylib",0x7fff83313821,0x7fff83315bc0
shared-library,"/usr/lib/libcups.2.dylib",0x7fff8c878e1c,0x7fff8c8b187d
shared-library,"/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos",0x7fff8a39bb35,0x7fff8a3ae210
shared-library,"/System/Library/Frameworks/GSS.framework/Versions/A/GSS",0x7fff84bf9250,0x7fff84c22052
shared-library,"/usr/lib/libresolv.9.dylib",0x7fff8cc26230,0x7fff8cc3f2db
shared-library,"/usr/lib/libiconv.2.dylib",0x7fff84e86c98,0x7fff84e9b08d
shared-library,"/System/Library/PrivateFrameworks/Heimdal.framework/Versions/A/Heimdal",0x7fff846cb9f0,0x7fff84720ac8
shared-library,"/System/Library/PrivateFrameworks/TrustEvaluationAgent.framework/Versions/A/TrustEvaluationAgent",0x7fff873f191a,0x7fff873f27c2
shared-library,"/usr/lib/libheimdal-asn1.dylib",0x7fff88461796,0x7fff88465b48
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory",0x7fff8e1d9c50,0x7fff8e1e1366
shared-library,"/System/Library/PrivateFrameworks/CommonAuth.framework/Versions/A/CommonAuth",0x7fff88abc344,0x7fff88ac411d
shared-library,"/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation",0x7fff8bfda710,0x7fff8c00fec5
shared-library,"/System/Library/Frameworks/CoreAudio.framework/Versions/A/CoreAudio",0x7fff8a5b2650,0x7fff8a5f7290
shared-library,"/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox",0x7fff88f68df0,0x7fff8908a6f1
shared-library,"/System/Library/PrivateFrameworks/CoreUI.framework/Versions/A/CoreUI",0x7fff8b8f19a0,0x7fff8b9a125e
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/QuartzCore",0x7fff80e169d0,0x7fff80f7fd16
shared-library,"/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/DesktopServicesPriv",0x7fff82d92a80,0x7fff82e71d70
shared-library,"/System/Library/PrivateFrameworks/MultitouchSupport.framework/Versions/A/MultitouchSupport",0x7fff8beb7bc0,0x7fff8bec6f8f
shared-library,"/System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/GenerationalStorage",0x7fff8754a260,0x7fff8755d083
shared-library,"/System/Library/PrivateFrameworks/Bom.framework/Versions/A/Bom",0x7fff80cdc8e8,0x7fff80d10f8f
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL",0x7fff8408d6fc,0x7fff840990e6
shared-library,"/System/Library/Frameworks/CoreVideo.framework/Versions/A/CoreVideo",0x7fff8b648a7c,0x7fff8b662be8
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/CoreImage.framework/Versions/A/CoreImage",0x7fff83895490,0x7fff83a551fc
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/ScalableUserInterface.framework/Versions/A/ScalableUserInterface",0x7fff8de5cd20,0x7fff8de9bc0a
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLU.dylib",0x7fff85220894,0x7fff8525a40a
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGFXShared.dylib",0x7fff8cada730,0x7fff8cae0825
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGL.dylib",0x7fff8cf6a09d,0x7fff8cf74f2c
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLImage.dylib",0x7fff8ca9b660,0x7fff8cad74f0
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCVMSPluginSupport.dylib",0x7fff81fd056f,0x7fff81fd1cc6
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCoreVMClient.dylib",0x7fff8cf656e8,0x7fff8cf67efb
shared-library,"/System/Library/PrivateFrameworks/FaceCore.framework/Versions/A/FaceCore",0x7fff82ec2e90,0x7fff82f1eae4
shared-library,"/System/Library/PrivateFrameworks/CrashReporterSupport.framework/Versions/A/CrashReporterSupport",0x7fff857311a8,0x7fff857389fe
shared-library,"/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL",0x7fff8df126e8,0x7fff8df4f53f
shared-library,"/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression",0x7fff889f30d0,0x7fff889fbb83
shared-library,"/System/Library/PrivateFrameworks/Ubiquity.framework/Versions/A/Ubiquity",0x7fff8527cf70,0x7fff8528f6c8
shared-library,"/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing",0x7fff8bd16050,0x7fff8bd20878
shared-library,"/System/Library/PrivateFrameworks/IconServices.framework/Versions/A/IconServices",0x7fff8a369c00,0x7fff8a38e756
shared-library,"/System/Library/PrivateFrameworks/ChunkingLibrary.framework/Versions/A/ChunkingLibrary",0x7fff8843c680,0x7fff88457e13
profiler,"begin",1
code-creation,Stub,0xde7fa806000,338,"JSEntryStub"
code-creation,Stub,0xde7fa806160,338,"JSConstructEntryStub"
code-creation,Stub,0xde7fa8062c0,698,"CEntryStub"
code-creation,Stub,0xde7fa806580,1049,"CEntryStub"
code-creation,Stub,0xde7fa8069a0,162,"StoreBufferOverflowStub"
code-creation,Stub,0xde7fa806a60,382,"StoreBufferOverflowStub"
code-creation,Stub,0xde7fa806be0,1727,"RecordWriteStub"
code-creation,Stub,0xde7fa8072a0,1720,"RecordWriteStub"
code-creation,Stub,0xde7fa807960,760,"RecordWriteStub"
code-creation,Stub,0xde7fa807c60,1720,"RecordWriteStub"
code-creation,Stub,0xde7fa808320,1714,"RecordWriteStub"
code-creation,Stub,0xde7fa8089e0,1774,"RecordWriteStub"
code-creation,Stub,0xde7fa8090e0,1750,"RecordWriteStub"
code-creation,Stub,0xde7fa8097c0,1720,"RecordWriteStub"
code-creation,Stub,0xde7fa809e80,1732,"RecordWriteStub"
code-creation,Stub,0xde7fa80a560,766,"RecordWriteStub"
code-creation,Stub,0xde7fa80a860,1714,"RecordWriteStub"
code-creation,Stub,0xde7fa80af20,1731,"RecordWriteStub"
code-creation,Stub,0xde7fa80b600,1769,"RecordWriteStub"
code-creation,Stub,0xde7fa80bd00,1750,"RecordWriteStub"
code-creation,Builtin,0xde7fa80c3e0,112,"Illegal"
code-creation,Builtin,0xde7fa80c460,112,"EmptyFunction"
code-creation,Builtin,0xde7fa80c4e0,112,"InternalArrayCodeGeneric"
code-creation,Builtin,0xde7fa80c560,112,"ArrayCodeGeneric"
code-creation,Builtin,0xde7fa80c5e0,112,"ArrayPush"
code-creation,Builtin,0xde7fa80c660,112,"ArrayPop"
code-creation,Builtin,0xde7fa80c6e0,112,"ArrayShift"
code-creation,Builtin,0xde7fa80c760,112,"ArrayUnshift"
code-creation,Builtin,0xde7fa80c7e0,112,"ArraySlice"
code-creation,Builtin,0xde7fa80c860,112,"ArraySplice"
code-creation,Builtin,0xde7fa80c8e0,112,"ArrayConcat"
code-creation,Builtin,0xde7fa80c960,117,"HandleApiCall"
code-creation,Builtin,0xde7fa80c9e0,117,"HandleApiCallConstruct"
code-creation,Builtin,0xde7fa80ca60,112,"HandleApiCallAsFunction"
code-creation,Builtin,0xde7fa80cae0,112,"HandleApiCallAsConstructor"
code-creation,Builtin,0xde7fa80cb60,112,"StrictModePoisonPill"
code-creation,Builtin,0xde7fa80cbe0,260,"ArgumentsAdaptorTrampoline"
code-creation,Builtin,0xde7fa80cd00,111,"InRecompileQueue"
code-creation,Builtin,0xde7fa80cd80,609,"JSConstructStubCountdown"
code-creation,Builtin,0xde7fa80d000,541,"JSConstructStubGeneric"
code-creation,Builtin,0xde7fa80d220,518,"JSConstructStubApi"
code-creation,Builtin,0xde7fa80d440,206,"JSEntryTrampoline"
code-creation,Stub,0xde7fa80d520,196,"CallConstructStub"
code-creation,Builtin,0xde7fa80d600,177,"JSConstructEntryTrampoline"
code-creation,Builtin,0xde7fa80d6c0,157,"LazyCompile"
code-creation,Builtin,0xde7fa80d760,157,"LazyRecompile"
code-creation,Builtin,0xde7fa80d800,166,"ParallelRecompile"
code-creation,Builtin,0xde7fa80d8c0,218,"NotifyDeoptimized"
code-creation,Builtin,0xde7fa80d9a0,218,"NotifyLazyDeoptimized"
code-creation,Builtin,0xde7fa80da80,186,"NotifyOSR"
code-creation,Builtin,0xde7fa80db40,117,"LoadIC_Miss"
code-creation,Builtin,0xde7fa80dbc0,117,"KeyedLoadIC_Miss"
code-creation,Builtin,0xde7fa80dc40,117,"KeyedLoadIC_MissForceGeneric"
code-creation,Builtin,0xde7fa80dcc0,117,"KeyedLoadIC_Slow"
code-creation,Builtin,0xde7fa80dd40,118,"StoreIC_Miss"
code-creation,Builtin,0xde7fa80ddc0,118,"KeyedStoreIC_Miss"
code-creation,Builtin,0xde7fa80de40,118,"KeyedStoreIC_MissForceGeneric"
code-creation,Builtin,0xde7fa80dec0,118,"KeyedStoreIC_Slow"
code-creation,Builtin,0xde7fa80df40,117,"LoadIC_Initialize"
code-creation,Builtin,0xde7fa80dfc0,117,"LoadIC_PreMonomorphic"
code-creation,Stub,0xde7fa80e040,972,"StringDictionaryLookupStub"
code-creation,Builtin,0xde7fa80e420,350,"LoadIC_Normal"
code-creation,Builtin,0xde7fa80e580,128,"LoadIC_ArrayLength"
code-creation,Builtin,0xde7fa80e600,131,"LoadIC_StringLength"
code-creation,Builtin,0xde7fa80e6a0,178,"LoadIC_StringWrapperLength"
code-creation,Builtin,0xde7fa80e760,168,"LoadIC_FunctionPrototype"
code-creation,Builtin,0xde7fa80e820,312,"LoadIC_Megamorphic"
code-creation,Builtin,0xde7fa80e960,134,"LoadIC_Getter_ForDeopt"
code-creation,Builtin,0xde7fa80ea00,117,"KeyedLoadIC_Initialize"
code-creation,Builtin,0xde7fa80ea80,117,"KeyedLoadIC_PreMonomorphic"
code-creation,Stub,0xde7fa80eb00,972,"StringDictionaryLookupStub"
code-creation,Builtin,0xde7fa80eee0,994,"KeyedLoadIC_Generic"
code-creation,Builtin,0xde7fa80f2e0,715,"KeyedLoadIC_String"
code-creation,Builtin,0xde7fa80f5c0,182,"KeyedLoadIC_IndexedInterceptor"
code-creation,Builtin,0xde7fa80f680,304,"KeyedLoadIC_NonStrictArguments"
code-creation,Builtin,0xde7fa80f7c0,118,"StoreIC_Initialize"
code-creation,Builtin,0xde7fa80f840,206,"StoreIC_ArrayLength"
code-creation,Stub,0xde7fa80f920,991,"StringDictionaryLookupStub"
code-creation,Builtin,0xde7fa80fd00,421,"StoreIC_Normal"
code-creation,Builtin,0xde7fa80fec0,330,"StoreIC_Megamorphic"
code-creation,Builtin,0xde7fa810020,122,"StoreIC_GlobalProxy"
code-creation,Builtin,0xde7fa8100a0,118,"StoreIC_Initialize_Strict"
code-creation,Builtin,0xde7fa810120,206,"StoreIC_ArrayLength_Strict"
code-creation,Builtin,0xde7fa810200,421,"StoreIC_Normal_Strict"
code-creation,Builtin,0xde7fa8103c0,330,"StoreIC_Megamorphic_Strict"
code-creation,Builtin,0xde7fa810520,122,"StoreIC_GlobalProxy_Strict"
code-creation,Builtin,0xde7fa8105a0,136,"StoreIC_Setter_ForDeopt"
code-creation,Builtin,0xde7fa810640,118,"KeyedStoreIC_Initialize"
code-creation,Builtin,0xde7fa8106c0,2338,"KeyedStoreIC_Generic"
code-creation,Builtin,0xde7fa811000,118,"KeyedStoreIC_Initialize_Strict"
code-creation,Builtin,0xde7fa811080,2338,"KeyedStoreIC_Generic_Strict"
code-creation,Builtin,0xde7fa8119c0,398,"KeyedStoreIC_NonStrictArguments"
code-creation,Builtin,0xde7fa811b60,459,"TransitionElementsSmiToDouble"
code-creation,Builtin,0xde7fa811d40,452,"TransitionElementsDoubleToObject"
code-creation,Builtin,0xde7fa811f20,483,"FunctionCall"
code-creation,Builtin,0xde7fa812120,492,"FunctionApply"
code-creation,Stub,0xde7fa812320,756,"RecordWriteStub"
code-creation,Builtin,0xde7fa812620,798,"InternalArrayCode"
code-creation,Builtin,0xde7fa812940,798,"ArrayCode"
code-creation,Builtin,0xde7fa812c60,783,"ArrayConstructCode"
code-creation,Builtin,0xde7fa812f80,483,"StringConstructCode"
code-creation,Stub,0xde7fa813180,110,"StackCheckStub"
code-creation,Builtin,0xde7fa813200,915,"OnStackReplacement"
code-creation,Builtin,0xde7fa8135a0,183,"Return_DebugBreak"
code-creation,Builtin,0xde7fa813660,179,"CallFunctionStub_DebugBreak"
code-creation,Builtin,0xde7fa813720,181,"CallFunctionStub_Recording_DebugBreak"
code-creation,Builtin,0xde7fa8137e0,215,"CallConstructStub_DebugBreak"
code-creation,Builtin,0xde7fa8138c0,217,"CallConstructStub_Recording_DebugBreak"
code-creation,Builtin,0xde7fa8139a0,181,"LoadIC_DebugBreak"
code-creation,Builtin,0xde7fa813a60,181,"KeyedLoadIC_DebugBreak"
code-creation,Builtin,0xde7fa813b20,183,"StoreIC_DebugBreak"
code-creation,Builtin,0xde7fa813be0,183,"KeyedStoreIC_DebugBreak"
code-creation,Builtin,0xde7fa813ca0,181,"Slot_DebugBreak"
code-creation,Builtin,0xde7fa813d60,97,"PlainReturn_LiveEdit"
code-creation,Builtin,0xde7fa813de0,137,"FrameDropper_LiveEdit"
code-creation,Stub,0xde7fa806000,338,"JSEntryStub"
code-creation,Stub,0xde7fa806160,338,"JSEntryStub"
code-creation,Stub,0xde7fa8062c0,698,"CEntryStub"
code-creation,Stub,0xde7fa806580,1049,"CEntryStub"
code-creation,Stub,0xde7fa8069a0,162,"StoreBufferOverflowStub"
code-creation,Stub,0xde7fa806a60,382,"StoreBufferOverflowStub"
code-creation,Stub,0xde7fa806be0,1727,"RecordWriteStub"
code-creation,Stub,0xde7fa8072a0,1720,"RecordWriteStub"
code-creation,Stub,0xde7fa807960,760,"RecordWriteStub"
code-creation,Stub,0xde7fa807c60,1720,"RecordWriteStub"
code-creation,Stub,0xde7fa808320,1714,"RecordWriteStub"
code-creation,Stub,0xde7fa8089e0,1774,"RecordWriteStub"
code-creation,Stub,0xde7fa8090e0,1750,"RecordWriteStub"
code-creation,Stub,0xde7fa8097c0,1720,"RecordWriteStub"
code-creation,Stub,0xde7fa809e80,1732,"RecordWriteStub"
code-creation,Stub,0xde7fa80a560,766,"RecordWriteStub"
